y_p1,y_p2,y_p3,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,disc_cost,avg_cost,x,y
48.0,2.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,3.0,8.0,0.0,5.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42340.76802097513,1063.4584,140.0,55.0
55.0,2.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,5.0,4.0,6.0,7.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36322.05948652583,930.5892000000001,121.0,63.0
0.0,2.0,7.0,10.0,7.0,10.0,5.0,10.0,10.0,9.0,10.0,10.0,7.0,8.0,8.0,4.0,5.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1144.2121145126775,29.048399999999997,124.0,9.0
16.0,4.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,4.0,5.0,3.0,7.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10581.555957116547,268.90599999999995,120.0,25.0
15.0,2.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,5.0,5.0,9.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14062.699704377406,357.39399999999995,132.0,23.0
45.0,4.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,4.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38642.19566707928,976.3915999999999,130.0,50.0
4.0,2.0,4.0,10.0,9.0,4.0,10.0,8.0,10.0,8.0,6.0,8.0,3.0,4.0,7.0,5.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,628.0547232151326,13.385200000000001,112.0,10.0
2.0,7.0,5.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,10.0,7.0,5.0,7.0,1.0,4.0,5.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2975.099905903703,68.862,118.0,14.0
32.0,3.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,9.0,9.0,7.0,2.0,4.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40398.730523599195,1004.7292,140.0,42.0
0.0,4.0,5.0,10.0,10.0,10.0,10.0,10.0,6.0,9.0,4.0,5.0,7.0,6.0,4.0,6.0,6.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,279.5664279532869,6.381599999999999,114.0,9.0
21.0,3.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,4.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13347.76398201178,342.3744,127.0,25.0
42.0,8.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,9.0,7.0,8.0,8.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45371.53751659561,1138.5244000000002,140.0,54.0
55.0,3.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,5.0,7.0,8.0,7.0,9.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65487.722936616236,1628.3846,158.0,64.0
21.0,4.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,7.0,5.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18109.06029681611,462.2332,126.0,31.0
22.0,3.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21914.44724930221,555.1823999999999,124.0,30.0
25.0,4.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,4.0,7.0,8.0,8.0,8.0,4.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32187.35493775271,803.7708,144.0,35.0
17.0,8.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,7.0,6.0,4.0,8.0,1.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13340.96051493059,343.40000000000003,126.0,27.0
44.0,3.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,0.0,2.0,0.0,4.0,4.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24930.43411241931,637.9752000000001,119.0,50.0
70.0,3.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,5.0,7.0,0.0,5.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55300.85768988156,1396.8756,129.0,78.0
31.0,6.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0,10.0,6.0,9.0,3.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33605.120166489556,843.6263999999999,140.0,42.0
6.0,2.0,4.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,5.0,8.0,5.0,5.0,6.0,8.0,7.0,4.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3731.3903579636485,90.212,128.0,12.0
1.0,2.0,3.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,6.0,1.0,6.0,2.0,8.0,0.0,3.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5342.051954131375,127.24640000000002,140.0,6.0
2.0,5.0,4.0,10.0,10.0,10.0,10.0,10.0,5.0,9.0,6.0,4.0,10.0,9.0,7.0,8.0,5.0,6.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4869.229854721179,112.549,134.0,11.0
7.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,0.0,8.0,8.0,0.0,3.0,10.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5695.767014351945,143.04119999999998,131.0,16.0
21.0,3.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,2.0,0.0,0.0,0.0,4.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15777.521834682464,397.15000000000003,124.0,29.0
4.0,8.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,4.0,5.0,3.0,7.0,6.0,4.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8176.6501564695745,195.91799999999995,128.0,17.0
28.0,3.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,0.0,4.0,4.0,2.0,10.0,8.0,0.0,8.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22609.748594320878,558.0608000000001,133.0,36.0
15.0,3.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,9.0,8.0,3.0,6.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14659.611822881761,370.31999999999994,126.0,25.0
9.0,4.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8686.362986023774,217.336,125.0,19.0
44.0,3.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,10.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36032.60979999423,912.1047999999998,124.0,53.0
47.0,4.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,4.0,2.0,0.0,1.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20807.32774261632,546.3779999999999,105.0,54.0
2.0,5.0,3.0,10.0,7.0,10.0,8.0,9.0,2.0,8.0,7.0,8.0,7.0,6.0,7.0,2.0,0.0,5.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,316.7471377895023,7.2612,110.0,10.0
41.0,4.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22959.305381712566,594.5991999999999,118.0,47.0
40.0,5.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,4.0,8.0,7.0,8.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37478.12031462658,945.9419999999998,131.0,49.0
8.0,4.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,3.0,7.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15457.065873365282,386.6756,135.0,21.0
31.0,2.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,0.0,8.0,7.0,9.0,8.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23304.691332163005,591.4015999999999,129.0,38.0
48.0,3.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,7.0,6.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34172.46645494451,874.1384,121.0,57.0
36.0,0.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,7.0,4.0,4.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27811.72952485717,709.4879999999999,130.0,40.0
16.0,2.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17802.918328475556,449.8655999999999,136.0,25.0
39.0,3.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,5.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23523.563616468295,617.8584,120.0,48.0
28.0,4.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,7.0,6.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17983.531957716572,466.01519999999994,119.0,36.0
39.0,4.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28583.692286376598,723.9403999999998,119.0,47.0
38.0,2.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,8.0,4.0,6.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32255.804661971844,815.198,130.0,42.0
29.0,0.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,7.0,5.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18217.902482314094,464.59359999999987,122.0,34.0
20.0,4.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,9.0,7.0,10.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19220.13497228599,491.87999999999994,137.0,28.0
3.0,3.0,8.0,10.0,10.0,10.0,10.0,8.0,6.0,7.0,9.0,9.0,6.0,10.0,5.0,4.0,9.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2673.3308892998457,62.7384,128.0,14.0
1.0,5.0,5.0,10.0,10.0,10.0,10.0,8.0,8.0,6.0,8.0,10.0,10.0,4.0,2.0,8.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,900.7377300242858,20.6404,110.0,11.0
2.0,1.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0,3.0,3.0,3.0,3.0,7.0,8.0,6.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2924.4980579025123,67.18039999999999,128.0,8.0
44.0,5.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,6.0,7.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31028.933039318694,786.8564,116.0,55.0
57.0,4.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,6.0,5.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44392.21970598272,1133.6352000000002,124.0,64.0
32.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,10.0,7.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30848.05321672521,777.9394,132.0,44.0
0.0,3.0,5.0,10.0,10.0,9.0,7.0,4.0,8.0,8.0,4.0,5.0,7.0,4.0,9.0,7.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.5441978255282,1.3959999999999997,103.0,8.0
35.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,6.0,9.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28475.05452014366,722.2987999999999,127.0,40.0
32.0,3.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,7.0,3.0,7.0,7.0,3.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38336.008339859436,957.7067999999999,142.0,40.0
2.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,3.0,4.0,2.0,10.0,6.0,3.0,6.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2604.217717879293,60.3772,134.0,4.0
79.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,7.0,4.0,7.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53192.40498129184,1363.0412000000001,125.0,81.0
0.0,5.0,6.0,10.0,9.0,7.0,9.0,3.0,8.0,6.0,6.0,8.0,9.0,5.0,8.0,8.0,6.0,0.0,3.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1501.9488225089035,33.3948,116.0,11.0
62.0,3.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46339.12550419046,1187.4011999999998,132.0,69.0
22.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,10.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9952.092731964998,265.81600000000003,115.0,32.0
17.0,3.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,8.0,6.0,7.0,9.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24892.072641589035,618.6879999999999,139.0,29.0
38.0,4.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,6.0,8.0,0.0,0.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33490.742322638696,857.1016000000002,141.0,47.0
26.0,2.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,4.0,5.0,6.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6946.67848681835,190.902,114.0,30.0
16.0,4.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,6.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10508.86728768307,270.6424,119.0,27.0
4.0,3.0,7.0,10.0,10.0,10.0,9.0,8.0,9.0,4.0,10.0,9.0,4.0,10.0,9.0,3.0,8.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2912.0141850544524,69.61919999999999,120.0,14.0
1.0,1.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,4.0,7.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,485.08909592203133,11.6548,118.0,7.0
65.0,5.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,6.0,6.0,9.0,5.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52494.52785645165,1341.1204,132.0,73.0
46.0,4.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,6.0,5.0,6.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43354.44965444969,1095.0516000000002,136.0,53.0
3.0,2.0,4.0,10.0,10.0,8.0,3.0,10.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1298.8844201612203,31.120000000000005,54.0,9.0
6.0,4.0,3.0,10.0,10.0,10.0,9.0,9.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1201.385837779702,33.2,66.0,13.0
2.0,4.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1743.8867675600536,45.36,66.0,11.0
4.0,2.0,6.0,10.0,10.0,2.0,6.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,290.24423197711434,6.68,44.0,12.0
2.0,3.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2061.138246235873,55.24000000000001,69.0,11.0
1.0,9.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1583.7464594058447,44.67999999999999,66.0,16.0
1.0,3.0,5.0,10.0,10.0,0.0,10.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,928.6940682023849,25.919999999999998,59.0,9.0
6.0,4.0,3.0,10.0,10.0,4.0,10.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2113.4117705218414,55.28000000000001,62.0,13.0
0.0,2.0,7.0,10.0,10.0,10.0,10.0,8.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1176.3453166585948,31.919999999999998,63.0,9.0
3.0,1.0,4.0,10.0,10.0,6.0,6.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,958.5129177936736,23.479999999999997,53.0,8.0
1.0,1.0,4.0,10.0,10.0,2.0,0.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,877.3786061539591,21.48,48.0,6.0
3.0,2.0,3.0,10.0,10.0,8.0,9.0,2.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1124.7935643725145,28.119999999999997,58.0,8.0
5.0,1.0,4.0,10.0,10.0,9.0,10.0,6.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1375.031071114496,35.480000000000004,61.0,10.0
5.0,2.0,4.0,10.0,10.0,9.0,10.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1099.79690965659,28.039999999999992,62.0,11.0
1.0,1.0,4.0,10.0,10.0,0.0,7.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,967.9934844753634,23.44,40.0,6.0
2.0,3.0,2.0,10.0,10.0,10.0,6.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,717.213489076819,18.2,56.0,7.0
3.0,2.0,5.0,10.0,10.0,10.0,10.0,8.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1769.9984423516787,46.08,65.0,10.0
1.0,3.0,8.0,10.0,10.0,7.0,9.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1161.1653261228632,28.04,53.0,12.0
1.0,3.0,2.0,8.0,10.0,5.0,6.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,550.1647910955451,13.24,45.0,6.0
2.0,6.0,7.0,10.0,10.0,0.0,5.0,10.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,777.4774706225423,18.96,43.0,15.0
2.0,4.0,4.0,10.0,10.0,7.0,3.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,896.6388475396498,22.72,47.0,10.0
2.0,3.0,5.0,10.0,10.0,6.0,4.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,626.153378145223,15.520000000000001,43.0,10.0
4.0,2.0,3.0,10.0,10.0,5.0,7.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1039.9029230819706,25.04,49.0,9.0
